2023-07-26 15:25:39,803 - INFO - FileInfo(name='d6', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects')
2023-07-26 15:25:39,803 - INFO - FileInfo(name='f4181db32bb550486d271674de0c2413c41318', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects/d6')
2023-07-26 15:25:39,803 - INFO - FileInfo(name='ab', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='d76ac20507c170c6484ff622807ee8159ba644', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects/ab')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='pack', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='10', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='bb6d945ec0267f6cda3c4122a600d57b90d718', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects/10')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='info', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='0a', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='b1a21a5f521c0a7e8781d959ac0c14234010dd', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects/0a')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='a9', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='7c97e018ea85cbf5559a6f545b5e47ede3af6c', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects/a9')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='84', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='0d5e95717877052efe1f5c7ce07991615772b4', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/objects/84')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='HEAD', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='info', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='exclude', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/info')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='logs', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='HEAD', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/logs')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='refs', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/logs')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='heads', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/logs/refs')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='main', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/logs/refs/heads')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='remotes', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/logs/refs')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='origin', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/logs/refs/remotes')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='main', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/logs/refs/remotes/origin')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='description', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git')
2023-07-26 15:25:39,804 - INFO - FileInfo(name='hooks', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='commit-msg', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='pre-rebase', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='pre-commit', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='applypatch-msg', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='fsmonitor-watchman', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='pre-receive', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='prepare-commit-msg', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='post-update', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='pre-merge-commit', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='pre-applypatch', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='pre-push', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='update', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='push-to-checkout', extension='.sample', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/hooks')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='refs', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='heads', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/refs')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='main', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/refs/heads')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='tags', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/refs')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='remotes', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/refs')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='origin', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/refs/remotes')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='main', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git/refs/remotes/origin')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='index', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='COMMIT_EDITMSG', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/Java_work/.git')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='дз С#', extension='', is_directory=True, parent_directory='/Users/abadzealbert/Desktop/GeekBrains')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='Снимок экрана 2022-08-25 в 13.18.42', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='Снимок экрана 2022-08-19 в 12.17.45', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='.DS_Store', extension='', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='Снимок экрана 2022-08-19 в 12.20.05', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='четное или нет', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='Снимок экрана 2022-09-07 в 13.51.14', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='Снимок экрана 2022-08-25 в 13.30.45', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,805 - INFO - FileInfo(name='max and min', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,806 - INFO - FileInfo(name='Снимок экрана 2022-08-25 в 11.29.40', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,806 - INFO - FileInfo(name='четные числа ', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,806 - INFO - FileInfo(name='max and min 3 numbers', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,806 - INFO - FileInfo(name='Снимок экрана 2022-08-25 в 13.20.13', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
2023-07-26 15:25:39,806 - INFO - FileInfo(name='Снимок экрана 2022-08-19 в 12.22.46', extension='.png', is_directory=False, parent_directory='/Users/abadzealbert/Desktop/GeekBrains/дз С#')
